source,destination
/government/policies/giving-all-children-a-healthy-start-in-life/supporting-pages/universal-free-school-meals-for-infants,/government/publications/2010-to-2015-government-policy-childrens-health/2010-to-2015-government-policy-childrens-health#appendix-1-universal-free-school-meals-for-infants
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services,/government/policies/government-transparency-and-accountability
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services/activity,/government/policies/government-transparency-and-accountability
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services/activity.atom,/government/policies/government-transparency-and-accountability.atom
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services/supporting-pages/the-open-data-institute,/government/publications/2010-to-2015-government-policy-government-transparency-and-accountability/2010-to-2015-government-policy-government-transparency-and-accountability#appendix-1-the-open-data-institute-
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services/supporting-pages/commitment-to-publishing-data,/government/publications/2010-to-2015-government-policy-government-transparency-and-accountability/2010-to-2015-government-policy-government-transparency-and-accountability#appendix-2-commitment-to-publishing-data
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services/supporting-pages/releasing-data-in-open-formats,/government/publications/2010-to-2015-government-policy-government-transparency-and-accountability/2010-to-2015-government-policy-government-transparency-and-accountability#appendix-3-releasing-data-in-open-and-anonymised-formats
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services/supporting-pages/open-government-partnership,/government/publications/2010-to-2015-government-policy-government-transparency-and-accountability/2010-to-2015-government-policy-government-transparency-and-accountability#appendix-4-open-government-partnership
/government/policies/improving-the-transparency-and-accountability-of-government-and-its-services/supporting-pages/datagovuk,/government/publications/2010-to-2015-government-policy-government-transparency-and-accountability/2010-to-2015-government-policy-government-transparency-and-accountability#appendix-5-datagovuk
/government/policies/making-the-state-pension-simpler-and-fairer,/government/policies/state-pension-simplification
/government/policies/making-the-state-pension-simpler-and-fairer/activity,/government/policies/state-pension-simplification
/government/policies/making-the-state-pension-simpler-and-fairer/activity.atom,/government/policies/state-pension-simplification.atom
/government/policies/making-the-state-pension-simpler-and-fairer/supporting-pages/introducing-a-simple-single-tier-state-pension,/government/publications/2010-to-2015-government-policy-state-pension-simplification/2010-to-2015-government-policy-state-pension-simplification#appendix-1-introducing-a-simple-single-tier-state-pension
/government/policies/making-legal-aid-more-effective,/government/policies/legal-aid-reform
/government/policies/making-legal-aid-more-effective/activity,/government/policies/legal-aid-reform
/government/policies/making-legal-aid-more-effective/activity.atom,/government/policies/legal-aid-reform.atom
/government/policies/making-the-administrative-justice-and-tribunals-system-more-effective,/government/policies/administrative-justice-reform
/government/policies/making-the-administrative-justice-and-tribunals-system-more-effective/activity,/government/policies/administrative-justice-reform
/government/policies/making-the-administrative-justice-and-tribunals-system-more-effective/activity.atom,/government/policies/administrative-justice-reform.atom
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair,/government/policies/labour-market-reform
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/activity,/government/policies/labour-market-reform
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/activity.atom,/government/policies/labour-market-reform.atom
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/supporting-pages/encouraging-modern-workplaces-and-flexible-working,/government/publications/2010-to-2015-government-policy-labour-market-reform/2010-to-2015-government-policy-labour-market-reform#appendix-1-encouraging-modern-workplaces-and-flexible-working
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/supporting-pages/researching-the-labour-market,/government/publications/2010-to-2015-government-policy-labour-market-reform/2010-to-2015-government-policy-labour-market-reform#appendix-2-researching-the-labour-market
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/supporting-pages/reviewing-employment-law,/government/publications/2010-to-2015-government-policy-labour-market-reform/2010-to-2015-government-policy-labour-market-reform#appendix-3-reviewing-employment-law
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/supporting-pages/providing-guidance-on-employment-law,/government/publications/2010-to-2015-government-policy-labour-market-reform/2010-to-2015-government-policy-labour-market-reform#appendix-4-providing-guidance-on-employment-law
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/supporting-pages/introducing-more-flexible-working-practices,/government/publications/2010-to-2015-government-policy-labour-market-reform/2010-to-2015-government-policy-labour-market-reform#appendix-5-introducing-more-flexible-working-practices
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/supporting-pages/setting-and-enforcing-the-national-minimum-wage,/government/publications/2010-to-2015-government-policy-labour-market-reform/2010-to-2015-government-policy-labour-market-reform#appendix-6-setting-and-enforcing-the-national-minimum-wage
/government/policies/making-the-labour-market-more-flexible-efficient-and-fair/supporting-pages/enforcing-standards-in-employment-agencies-and-employment-businesses-and-recruitment-agencies,/government/publications/2010-to-2015-government-policy-labour-market-reform/2010-to-2015-government-policy-labour-market-reform#appendix-7-enforcing-standards-in-employment-agencies-and--businesses
/government/policies/helping-people-save-more-for-their-retirement-through-workplace-pensions,/government/policies/automatic-enrolment-in-workplace-pensions
/government/policies/helping-people-save-more-for-their-retirement-through-workplace-pensions/activity,/government/policies/automatic-enrolment-in-workplace-pensions
/government/policies/helping-people-save-more-for-their-retirement-through-workplace-pensions/activity.atom,/government/policies/automatic-enrolment-in-workplace-pensions.atom
/government/policies/helping-people-save-more-for-their-retirement-through-workplace-pensions/supporting-pages/making-enrolment-into-workplace-pensions-automatic,/government/publications/2010-to-2015-government-policy-automatic-enrolment-in-workplace-pensions/2010-to-2015-government-policy-automatic-enrolment-in-workplace-pensions#appendix-1-making-enrolment-into-workplace-pensions-automatic
/government/policies/helping-people-save-more-for-their-retirement-through-workplace-pensions/supporting-pages/providing-information-about-workplace-pensions-for-individuals-employers-and-the-pension-industry,/government/publications/2010-to-2015-government-policy-automatic-enrolment-in-workplace-pensions/2010-to-2015-government-policy-automatic-enrolment-in-workplace-pensions#appendix-2-providing-information-about-workplace-pensions-for-individuals-employers-and-the-pension-industry
