old_url,ignoreDCLG page title,title,summary,body,price,order_url,publication_date,ignoretype from DCLG,publication_type,ignoreAlso detailed guidance?,ISBN,policy_1,policy_2,policy_3,policy_4,attachment_1_URL,attachment_1_title,attachment_2_URL,attachment_2_title,attachment_3_URL,attachment_3_title,attachment_4_URL,attachment_4_title,attachment_5_URL,attachment_5_title,attachment_6_URL,attachment_6_title,attachment_7_URL,attachment_7_title,attachment_8_URL,attachment_8_title,attachment_9_URL,attachment_9_title,attachment_10_URL,attachment_10_title,attachment_11_URL,attachment_11_title,attachment_12_URL,attachment_12_title,attachment_13_URL,attachment_13_title,attachment_14_URL,attachment_14_title,attachment_15_URL,attachment_15_title,attachment_16_URL,attachment_16_title,attachment_17_URL,attachment_17_title,attachment_18_URL,attachment_18_title,attachment_19_URL,attachment_19_title,attachment_20_URL,attachment_20_title,attachment_21_URL,attachment_21_title,attachment_22_URL,attachment_22_title,attachment_23_URL,attachment_23_title,attachment_24_URL,attachment_24_title,attachment_25_URL,attachment_25_title,attachment_26_URL,attachment_26_title,attachment_27_URL,attachment_27_title,attachment_28_URL,attachment_28_title,attachment_29_URL,attachment_29_title,attachment_30_URL,attachment_30_title,attachment_31_URL,attachment_31_title,attachment_32_URL,attachment_32_title,attachment_33_URL,attachment_33_title,attachment_34_URL,attachment_34_title,attachment_35_URL,attachment_35_title,attachment_36_URL,attachment_36_title
http://www.communities.gov.uk/publications/localgovernment/lettertaxfreeze,Letter to chief executives: council Tax freeze grant,council Tax freeze grant 2011 to 2012: letter to councils,Letter to local councils explaining that all eligible authorities in England have voluntarily frozen or reduced their council Tax,"Letter from the Department for Communities and Local Government telling local council chief executives that all eligible authorities in England have voluntarily frozen or reduced their council Tax in 2011-12.

As a result, councils will qualify for additional government grant equivalent to a 2.5% increase in their band D council Tax.",Free,,24-Mar-11,Circular and official letters,circulars-letters-and-bulletins,Y,,making-sure-council-tax-payers-get-good-value-for-money,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1872839.pdf,Letter to chief executives: council Tax freeze grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/performancerewardgrant2010,Performance reward grant determination 2010-11,Performance reward grant determination 2010 to 2011,Details of the local area agreement reward performance grant paid to 81 councils on 17 March 2011,"Performance reward grant determination 2010-11 No 31/1848 on the local area agreement reward performance grant paid to 81 councils on 17 March 2011.

The purpose of the grant is to provide support to local authorities in England towards expenditure lawfully incurred or to be incurred by them.",Free,,17-Mar-11,Circular and official letters,circulars-letters-and-bulletins,Y,9781409829171,giving-local-authorities-more-control-over-how-they-spend-public-money-in-their-area,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/18659831.pdf,Performance reward grant determination 2010-11 (no 31/1848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/performancerewardgrant22010,Performance reward grant determination 2010-11 No 2,Performance reward grant determination 2010 to 2011:2,Details of the local area agreement reward performance grant paid to 11 councils on 31 March 2011,"Performance reward grant determination 2010/11 No 2 (no. 31/1887) provides information on the local area agreement reward performance grant paid to 11 councils on 31 March 2011.

The purpose of the grant is to provide support to local authorities in England towards expenditure lawfully incurred or to be incurred by them.",Free,,31-Mar-11,Circular and official letters,circulars-letters-and-bulletins,Y,9781409829386,giving-local-authorities-more-control-over-how-they-spend-public-money-in-their-area,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1878107.pdf,Performance reward grant determination 2010-11 no 2 (no 31/1887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/personalinterestsletter,Letters to local authorities about the guide for councillors on openness and transparency on personal interests,Openness and transparency for councillors: letters to councils,Letters to local authorities about the guide for councillors on openness and transparency on personal interests,"Letters to local authorities telling them about the guide for councillors on openness and transparency on their personal interests.

Councillors and members of other authorities covered by Chapter 7 of the Localism Act 2011 are required to register and disclose certain personal interests under the new standards arrangements introduced by the Localism Act 2011. The guide is intended to help councillors and members of other authorities to understand and comply with these requirements.",Free,,2-Aug-12,Circular and official letters,circulars-letters-and-bulletins,,,making-local-councils-more-transparent-and-accountable-to-local-people,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/2193816.pdf,Letter from Bob Neill MP to leaders of local authorities,http://www.communities.gov.uk/documents/localgovernment/pdf/2194143.pdf,Letter from Paul Rowsell to chief executives of local authorities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/srlettersoscouncilleaders,Letter from Eric Pickles to Local Authority Leaders - Local Government and the Spending Review,Local government and the Spending Review: ministerial letter to councils,Letter to local councils about the Spending Review announcement for local government,"Letter from the Secretary of State for Communities and Local Government to all local council leaders in England, setting out the implications of the Spending Review announcement for local government.",Free,,20-Oct-10,Circular and official letters,circulars-letters-and-bulletins,,,giving-local-authorities-more-control-over-how-they-spend-public-money-in-their-area,making-sure-council-tax-payers-get-good-value-for-money,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1745945.pdf,Letter from Eric Pickles to local authority Leaders â€“ local government and the Spending Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/standardsandconduct,Letter from Bob Neill to local authority leaders: New standards and conduct arrangements,New standards and conduct arrangements for councils: ministerial letter,Ministerial letter to councils about the introduction of the new standards and conduct arrangements for members,"Local Government Minister Bob Neill has written to councils to update them on the introduction of the new standards and conduct arrangements for members, which will apply from 1 July 2012 in all principal authorities.",Free,,28-Jun-12,Circular and official letters,circulars-letters-and-bulletins,,,making-local-councils-more-transparent-and-accountable-to-local-people,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/2169997.pdf,Letter from Bob Neill to local authority leaders: new standards and conduct arrangements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/statutorydutiesanimalcruelty,Letter from Bob Neill on the Review of Statutory Duties,Review of statutory council duties: ministerial letter,Ministerial letter in response to  Mary Creagh MP's suggestion that local councils' powers to prosecute owners for animal crulety were being removed,Letter from Local Government Minister Bob Neill to Mary Creagh MP in response to her suggestion that local authorities' powers to prosecute owners for animal crulety were being removed under the review of statutory duties.,Free,,24-May-11,Circular and official letters,circulars-letters-and-bulletins,,,,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1910133.pdf,Letter from Bob Neill on the review of statutory duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/supportgrant201112,Local Services Support Grant 2011-12 - Grant Determination,Local Services Support Grant: 2011 to 2012 allocations,Letter to local councils about how much Local Services Support Grant they will get in 2011-12,"The Local Services Support Grant is a general grant allocated directly to local authorities as additional revenue funding to areas.

This letter to local authority chief finance officers provides details of the 2011-12 allocations.",Free,,1-Apr-11,Circular and official letters,circulars-letters-and-bulletins,Y,,giving-local-authorities-more-control-over-how-they-spend-public-money-in-their-area,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/18799811.pdf,Local Services Support Grant 2011-12: grant determination,http://www.communities.gov.uk/documents/localgovernment/pdf/1880330.pdf,Local authorities' Local Services Support grant determination 2011-12 (no 31/1893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/supportingvoluntarysector,Letter from Greg Clark to local authority leaders: Supporting the voluntary sector and small firms,Supporting the voluntary sector and small firms: ministerial letter,Letter from the Rt Hon Greg Clark to all local council leaders about supporting the voluntary sector and small firms.,Ministerial letter to local councils about supporting the voluntary sector and small firms,Free,,4-Feb-11,Circular and official letters,circulars-letters-and-bulletins,,,supporting-economic-growth-through-local-enterprise-partnerships-and-enterprise-zones,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1836305.pdf,Letter from Greg Clark to local authority leaders: supporting the voluntary sector and small firms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/taxarrangementsletter,Tax arrangements of public sector appointments,Tax arrangements of public sector appointments: secretary of state letter,Letter from the Secretary of State for Communities and Local Government about tax arrangements of public sector appointments,Letter from the Secretary of State for Communities and Local Government to the Local Government Association on the tax arrangements of public sector appointments.,Free,,17-Feb-12,Circular and official letters,circulars-letters-and-bulletins,,,making-local-councils-more-transparent-and-accountable-to-local-people,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/2139698.pdf,Tax arrangements of public sector appointments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/taxarrangementslettermay,Tax arrangements of public sector appointments - May 2012,Tax arrangements of public sector appointments: ministerial letter,Ministerial letter about tax arrangements of public sector appointments,"Letter from Bob Neill MP, Parliamentary Under Secretary of State for Communities and Local Government, to the Local Government Association on the tax arrangements of public sector appointments.",Free,,23-May-12,Circular and official letters,circulars-letters-and-bulletins,,,making-local-councils-more-transparent-and-accountable-to-local-people,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/2150220.pdf,Tax arrangements of public sector appointments: May 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/winterresilience2010,Joint DfT/DCLG letter to Local Authorities on winter resilience,Winter resilience of local councils: ministerial letter,Ministerial letter to local councils about keeping the transport network moving in winter 2010-11,"Joint letter from the Secretaries of State for Transport and Communities and Local Government to the leaders of all local authorities.

The letter emphasises the importance of working together to keep the transport network moving in winter 2010-11.",Free,,12-Nov-10,Circular and official letters,circulars-letters-and-bulletins,,,working-with-local-partners-to-plan-for-and-respond-to-emergencies,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1768958.pdf,Joint DfT/DCLG letter to local authorities on winter resilience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/planningandbuilding/approveddocumentbasements,Approved Document: Basements for dwellings,Approved Document on basements for dwellings: circular letter,Letter telling building control bodies about the removal of the Approved Document about basements for dwellings,This divisional circular letter informs building control bodies about the removal from the list of Approved Documents of the Approved Document: basements for dwellings from 1 October 2010.,Free,,22-Oct-10,Circular and official letters,circulars-letters-and-bulletins,Y,,providing-effective-building-regulations-so-that-new-and-altered-buildings-are-safe-accessible-and-efficient,,,,http://www.communities.gov.uk/documents/planningandbuilding/pdf/1748045.pdf,Approved Document basements for dwellings: divisional circular letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/planningandbuilding/callevidence,Call for evidence: Improving the energy performance of bulidings regime,Call for evidence: improving the energy performance of buildings regime,Letter from Lord Marland and Andrew Stunell seeking views on how to improve the energy performance of buildings regime,"The Department for Communities and Local Government and the Department of Energy and Climate Change (DECC) are working together on making improvements to the energy performance of buildings regime in order to support the Green Deal.

The Green Deal is the government's scheme to enable private firms to offer consumers energy efficiency improvements to their homes, community spaces and businesses at no upfront cost, and recoup payments through a charge in instalments on the energy bill.

Andrew Stunell OBE MP and Lord Marland have written an open letter inviting external partner views on how to do this, for response by 21 December 2010.",Free,,16-Dec-10,Circular and official letters,circulars-letters-and-bulletins,,,improving-the-energy-efficiency-of-buildings-and-using-planning-to-protect-the-environment,,,,http://www.decc.gov.uk/media/viewfile.ashx?filetype=4&filepath=What%20we%20do/Supporting%20consumers/green_deal/1019-letter-lord-marland-a-stunell-green-deal.pdf&minwidth=true,Letter from Lord Marland and Andrew Stunell seeking views on how to improve the energy performance of buildings regime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
