Count,Name,Department,Classification,PB Reform,Multiple Bodies,Regulatory Function,Description / Terms of Reference,Notes,Address,Phone,email,Website,Chair,Chair's Remuneration (PA unless otherwise stated),Chief Executive / Secretary,Chief Executive / Secretart Remuneration,Public Meetings,Public Minutes,Register of Interests,Ombudsman,Last Annual Report,Last Review,Audit Arrangements,Government Funding,Total Gross Expenditure,Staff Employed (FTE),OCPA Regulated
1,High Speed 2 Ltd,Department for Transport,Executive NDPB,-,0,No,"The Secretary of State's remit letter of January 2012 to High Speed Two Ltd (HS2 Ltd) asks the company to (i) undertake work to enable the DfT to deposit a hybrid Bill with Parliament in respect of the London to West Midlands line and, subject to Parliamentary approval, secure powers for the scheme; and (ii) continue to develop proposals to link the West Midlands to Leeds and Manchester and for a Heathrow spur.","HS2 Ltd was incorporated under the Companies Act, limited by guarantee, in January 2009. It has a sole member, the Secretary of State, for whom it is remitted to undertake work. HS2 Ltd is a separate legal entity from the Crown and is also an Executive non-departmental public body sponsored by the Secretary of State. The Chief Executive’s remuneration figure given is the salary and excludes pension costs.","High Speed Two Limited, 2nd Floor, Eland House, Bressenden Place, London SW1E 5DU",020 7944 4908,"HS2enquiries@hs2.org.uk
",www.hs2.org.uk,"Douglas Oakervee from April 2012, previously Sir Brian Briscoe","£120,000 (previous Chair £100,000)",Alison Munro,"£115,843",No,Yes,Yes,PHSO,2011-12,Triennial Review 2011/12,NAO,"£33,947,000","£33,947,000",192,Yes
1,Northern Lighthouse Board,Department for Transport,Executive NDPB,Retain,0,Yes,"NLB has various powers and responsibilities in connection with the provision, maintenance, alteration, inspection and control of lighthouses, buoys and beacons. It operates around Scotland and the Isle of Man.","Funded from light dues paid by ship owners using British and Irish Ports.  As well as one Ministerial appointment, the Secretary of State  also makes one nomination to NLB's Board.","84 George Street, Edinburgh, EH2 3DA",0131 473 3100 ,enquiries@nlb.org.uk ,www.nlb.org.uk,Sheriff Principal Alastair Dunlop QC ,£0,Roger Lockwood CB,"£90,000 - £95,000",No,Yes,Yes,PHSO,2011-12,-,NAO,£0,"£19,622,000",193,No
1,Passenger Focus/Passengers' Council,Department for Transport,Executive NDPB,Retain and substantially reform,0,No,"Passenger Focus (officially the Passengers’ Council) is the independent Passenger Watchdog, whose mission is to get the best deal for passengers. Passenger Focus represents rail passengers in England, Scotland and Wales, bus and tram passengers in England (outside London) and passengers on scheduled domestic coach services in England.",Established by Railways Act 2005 (as amended).,"3rd Floor, Fleetbank House, 2-6 Salisbury Square, London EC4Y 8JX",0300 123 0855,jon.carter@passengerfocus.org.uk,www.passengerfocus.org.uk,Colin Foxall CBE,"£52,000",Anthony Smith,"£120,000 - £125,000",Yes,Yes,Yes,PHSO,2011-12,-,NAO,"£5,434,000","£5,418,000",42,Yes
1,Railway Heritage Committee,Department for Transport,Executive NDPB,No longer an NDPB,0,No,RHC designates railway records or artefacts (or classes of record or artefact) which are historically significant and should be permanently preserved. ,Secretary provided by BRB (Residuary) Ltd.  No annual report has been produced since 2009 because the body was identified for abolition in 2010 although it is planning to produce a final report before its designation function is transferred to the Board of Trustees of the Science Museum in 2013.,"Zone G/08, Temple Quay House, 2 The Square, Temple Quay, Bristol BS1 6EB",0117 372 8545,rhcommittee@aol.com,www.dft.gov.uk/rhc,Peter Ovenstone,£0,Neil Butters,"£53,280",No,Yes,Yes,PHSO,2008-09,2005,-,"£99,728","£99,728",-,Yes
1,Traffic Commissioners and Deputies,Department for Transport,Tribunal NDPB,Retain,0,Yes,"The seven Traffic Commissioners are appointed by the Secretary of State for the Transport and have responsibility in their area for: The licensing of the operators of Heavy Goods Vehicles and of buses and coaches; the registration of local bus services; granting vocational licences and taking action against drivers of HGVs and PSVs.
The Traffic Commissioner for Scotland is also responsible for dealing with appeals against decisions by Scottish local authorities on taxi fares and appeals against charging and removing improperly parked vehicles in Edinburgh and Glasgow.",Established 1931.  There are eight Traffic Commissioner areas - One person holds the posts for both Wales and the West Midlands. ,"Senior Traffic Commissioner Suite 4 Stone Cross Place, Stone Cross Lane, Golborne, Warrington, WA3 2SH

",01942 295021,Beverley.bell@otc.gsi.gov.uk,www.dft.gov.uk/topics/tpm/traffic-commissioners,Multiple (The Senior Traffic Commissioner is Beverley Bell),"£117,629",-,-,No,No,Yes,-,2011-12,2007,-,-,-,67,No
1,Trinity House Lighthouse Service,Department for Transport,Executive NDPB,Retain,0,Yes,"Trinity House has powers and responsibilities in connection with the provision, maintenance, alteration, inspection and control of lighthouses, buoys and beacons for England and Wales, and the Channel Islands.","Trinity House was granted a Royal Charter by Henry VIII in 1514.  There are no statutory Ministerial appointments, but the Secretary of State nominates three Non Executive members to sit on the Board. Funded from light dues paid by ship owners using British and Irish Ports. Financial information is for 2010-11.","Trinity Square  Tower Hill, City of London, Greater London EC3N 4DH",020 7481 6900,enquiries@thls.org,www.trinityhouse.co.uk,Captain Ian McNaught,"£115,000 - £119,999 ",-,-,No,Yes,Yes,PHSO,2010-11,-,NAO,0,"£18,118,000",305,No
1,Child Maintenance and Enforcement Commission,Department for Work and Pensions,Executive NDPB,No longer an NDPB,0,No,The Commission’s main objective is to maximise effective maintenance arrangements for children who live apart from one or both of their parents by supporting  private maintenance arrangements made by parents or applications for child support maintenance under the Child Support Act 1991 (c.48).,Established July 2008. The Commission took over responsibility for Child Support Agency on 1 November 2008.   ,-,-,-,The Child Maintenance and Enforcement Commission website closed on 1 August 2012.,Janet Paraskeva,"£55,000 - £60,000 (2 days a week)",Noel Shanahan,Civil Servant,No,Yes,No,PHSO,2011-12,-,NAO,"£500,007,000","£484,813,000",7898,Yes
1,Disability Living Allowance Advisory Board,Department for Work and Pensions,Advisory NDPB,No longer an NDPB,0,No,To advise the Secretary of State and medical services doctors on matters relating to the Disability Living Allowance and Attendance Allowance.,Established September 1991. The board last met in December 2010 and is no longer in operation. The Department is taking steps to close the board as a result of Cabinet Office public bodies reform plans.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,Equality 2025,Department for Work and Pensions,Advisory NDPB,Retain,0,No,Advisory NDPB providing confidential advice to the UK Government on issues that affect disabled people.,"Launched in December 2006. Reviewed in 2009, resulting in a smaller group from 2010.","Caxton House, Tothill Street, London SW1H 9NA",020 7449 5071,eq2025.secretariat@dwp.gsi.gov.uk,http://odi.dwp.gov.uk/equality-2025,Rachel Perkins,"£40,000 pro rata",Debbie Bradford,Civil Servant,No,No,Yes,PHSO,2010-11,Triennial Review due 2012/13.,-,0,-,0,Yes
1,Health and Safety Executive,Department for Work and Pensions,Executive NDPB,Retain,0,Yes,"The mission for HSE is the prevention of death, injury and ill health to those at work and those affected by work activities.","Established April 2008 (as a new unitary body, following HSE’s original establishment in 1974). ","Redgrave Court, Merton Road, Bootle, L20 7HS; Caxton House, Level 7, Tothill Street, London SW1H 9NA",01519 514 000; 020 7227 3802 (CH),"geoffrey.podger@hse.gsi.gov.uk; Chair@hse.gsi.gov.uk

",www.hse.gov.uk ,Judith Hackitt,"£115,000-120,000",Geoffrey Podger,Civil Servant,Yes,Yes,Yes,PHSO,2011-12,2001,NAO,"£169,981,000","£291,162,000",3255,Yes
1,Independent Living Fund,Department for Work and Pensions,Executive NDPB,Retain,0,No,A trust with the power to make payments to assist severely disabled people to live independently.,"Established 1988. One trust closed and another opened in 1993, trusts amalgamated in 2007.  Also received £10,300,00 from the Department for Social Development (DSD) in Northern Ireland.","Equinox House, City Link, Nottingham, NG2 4LA ",0845 601 8815,funds@ilf.org.uk,www.dwp.gov.uk/ilf/,Stephen Jack,£0,James Sanderson,"£91,500",No,Yes,Yes,PHSO,2011-12,2006,NAO & Deloittes,"£328,000,000","£333,800,000",107,Yes
1,Industrial Injuries Advisory Council,Department for Work and Pensions,Advisory NDPB,Retain,0,No,"To advise DWP Ministers on matters relating to the Industrial Injuries Scheme and its administration. In particular, which diseases and occupations should give entitlement to Industrial Injuries Disablement Benefit and advising on any draft regulations relating to the Scheme.","Established 1948.  The DWP provide a secretariat of 3, including the Secretary and an administrative budget of £55,000.","Zone B, 2nd Floor, Caxton House, Tothill Street, London, SW1H 9NA",020 7449 5618,iiac@dwp.gsi.gov.uk,http://iiac.independent.gov.uk/,Professor Keith Palmer,"£282 paid for each meeting attended, and travel expenses.",Gareth Roach,Civil Servant,Yes,Yes,Yes,PHSO,2012,Triennial Review 2011/12.,-,0,-,0,Yes
1,National Employment Savings Trust (NEST) Corporation,Department for Work and Pensions,Executive NDPB,Retain,0,No,"To run, and act as the Trustee of, the NEST Pension Scheme. Employers can use NEST to meet their legal duties to enrol workers into a workplace pension. It is designed for a target market of low to moderate earners that is largely new to pensions saving. ",NEST Corporation is a body corporate set up in July 2010 as the successor to the Personal Accounts Delivery Authority (PADA) and is funded by 1) Grant-in-aid which covers costs associated with the function of government and 2) draw down on government loan.  It has dual status as an Executive NDPB and a Public Corporation. For Government funding: NEST Corporation also received £51.2m in the form of a government (DWP) loan with interest at the standard government rate.,"St Dunstan's House, 201-211 Borough High Street, London, SE1 1JA",020 7940 8519,enquiries@nestcorporation.org.uk,www.nestpensions.org.uk,Lawrence Churchill,"£95,000-100,000",Tim Jones,"£230,000-235,000 ",No,Yes,Yes,Pensions Ombudsman,2011-12,-,NAO,"£10,832,000","£49,778,000",225,Yes (from 1/4/12)
1,Pension Protection Fund Ombudsman,Department for Work and Pensions,Tribunal NDPB,Merge,0,No,To investigate and decide on complaints about the way cases have been handled by the Board of the Pension Protection Fund,Established April 2005. To be merged with the Pensions Ombudsman.,"6th Floor, 11 Belgrave Road, London, SW1V 1RB",020 7630 2200,enquiries@pensions-ombudsman.org.uk,www.ppfo.org.uk/,Ombudsman - Tony King,"£130,000-£140,000",Deputy Pensions Ombudsman - Jane Irvine,"£30,000-£35,000",No,No,No,PHSO from 1/4/12,2011-12,2000,NAO,£0,"£2,760,136",35,No
1,"Pensions Advisory Service, The",Department for Work and Pensions,Executive NDPB,Retain,0,No,"To provide a high quality, independent and free information service to members of the public who have either a general or specific query or complaint on a pensions matter",Established 1983. A company limited by guarantee. ,"11 Belgrave Road, London, SW1V 1RB",020 7630 2250,enquiries@pensionsadvisoryservice.org.uk,www.pensionsadvisoryservice.org.uk,Partha Dasgupta,"£25,000-£30,000",Marta Phillips,"£95,000-£100,000",No,No,No,-,2011-12,-,NAO,£0,"£3,054,620",37,Yes (from 1/4/12)
1,Pensions Ombudsman,Department for Work and Pensions,Tribunal NDPB,Merge,0,No,To investigate and decide on complaints and disputes concerning occupational & personal pension schemes. The Ombudsman is completely independent and acts as an impartial adjudicator.,Established April 1991. To be merged with the Pensions Protection Fund Ombudsman.,"6th Floor, 11 Belgrave Road, London SW1V 1RB",020 7630 2200,enquiries@pensions-ombudsman.org.uk,www.pensions-ombudsman.org.uk,Ombudsman - Tony King,"£130,000-£140,000",Deputy Pensions Ombudsman - Jane Irvine,"£30,000-£35,000",No,No,No,PHSO,2011-12,2000,NAO,£0,"£2,760,136",35,Yes (from 1/4/12)
1,Pensions Regulator,Department for Work and Pensions,Executive NDPB,Retain,0,Yes,"To protect the members of work based pensions scheme and to reduce the risk of situations arising that may lead to claims for compensation from the Pension Protection Fund. Also, under the Pensions Act 2008, to maximise employer compliance with duties and safeguards.",Established April 2005.,"Napier House, Trafalgar Place, Brighton, East Sussex, BN1 4DW",0870 241 1144,customersupport@thepensionsregulator.gov.uk,www.thepensionsregulator.gov.uk,Michael O'Higgins,"£55,000-£60,000",Bill Galvin,"£150,000-£160,000",No,Yes,Yes,PHSO,2011-12,2007,NAO,"£15,500,000","£38,619,000",346,Yes
1,Remploy Ltd,Department for Work and Pensions,Executive NDPB,Retain,0,No,Remploy's mission is to transform the lives of disabled people and those experiencing complex barriers to work by providing sustainable employment opportunities,"The figures shown are for 2010/11. The figures for 2011/12 are not yet available. Government funding includes Grant in Aid and separate Modernisation funding of £6,000,000. It has dual status as an Executive NDPB and a Public Corporation.","Remploy Ltd, 18c Meridian East, Meridian Business Park, Leicester LE19 1WZ",0845 155 2700,info@remploy.co.uk,www.remploy.co.uk,Ian Russell,£0,Tim Matthews,"£165,000",No,No,Yes,PHSO,2010-11,2011,Deloitte,"£124,800,000","£269,171,000",3726,Yes
1,Social Security Advisory Committee,Department for Work and Pensions,Advisory NDPB,Retain,0,No,Advises on Social Security and regulations. Responsibility for mandatory scrutiny of secondary legislation made more than 6 months after the relevant act and informal provision of comments on changes to regulations made within 6 months of the relevant act.,Established 1980.,"Caxton House, Tothill Street, London SW1H 9NA.",020 7829 3354,ssac@dwp.gsi.gov.uk,www.ssac.org.uk,Paul Gray (from 1/8/12),"£22,000",-,-,No,Yes,Yes,PHSO,2011-12,Triennial Review 2011/12.,-,0,"£349,359.00",0,Yes
